Age (bin),Age-Groups,Customer ID,Customer Profile,Purchase Class,Purchase Frequency (bin),Spending Score (bin),Age,Annual Income,Annual Income Rounded,Column Legend,High Value Count,Purchase Freq Rounded,Purchase Frequency,Row Legend,Spending Efficiency,Spending Score,Total_Value,Transaction Amount
50,50-64,7928,Impulsive,Fanatic,26,90,53,48171.2636,48171.26,,0,27,27,,0.002034408,98,2395.44,88.72
50,50-64,7928,Standard,Occasional,8,30,51,57310.7072,57310.71,2,0,8,8,2,0.000685736,39.3,859.44,107.43
30,30-49,7929,Standard,Fanatic,20,0,34,38891.8847,38891.88,2,0,20,20,2,4.89E-05,1.9,1642,82.1
30,30-49,7929,Standard,Occasional,8,0,32,56886.5116,56886.51,2,0,9,9,2,0.000154694,8.8,983.61,109.29
40,30-49,7936,Impulsive,Regular,18,80,45,59350.8307,59350.83,,0,18,18,,0.001366451,81.1,1486.98,82.61
30,30-49,7937,Standard,Regular,10,40,39,57490.927,57490.93,2,0,11,11,2,0.000758381,43.6,1021.13,92.83
40,30-49,7937,Impulsive,Fanatic,20,80,40,61440.8299,61440.83,,0,21,21,,0.001347638,82.8,1824.69,86.89
30,30-49,7938,Impulsive,Fanatic,26,80,31,52691.9423,52691.94,,0,27,27,,0.001605559,84.6,3432.51,127.13
30,30-49,7938,Impulsive,Fanatic,26,80,31,52691.9423,52691.94,,0,27,27,,0.001605559,84.6,3432.51,127.13
40,30-49,7938,Impulsive,Fanatic,28,80,43,34013.8423,34013.84,,0,29,29,,0.002387263,81.2,3552.5,122.5
40,30-49,7938,Potential,Regular,10,20,48,72906.0004,72906,,0,10,10,,0.000290785,21.2,1161.6,116.16
30,30-49,7939,Standard,Fanatic,24,70,35,49904.6504,49904.65,2,0,25,25,2,0.001472809,73.5,2564,102.56
40,30-49,7940,Standard,Occasional,6,30,41,37739.3153,37739.32,2,0,6,6,2,0.000797577,30.1,519.42,86.57
10,18-29,7941,Standard,Regular,10,20,19,43785.4947,43785.49,2,0,11,11,2,0.00052072,22.8,1116.61,101.51
30,30-49,7941,Standard,Occasional,0,50,38,62372.0903,62372.09,2,0,0,0,2,0.000949142,59.2,0,142.35
40,30-49,7941,Standard,Occasional,6,20,47,49223.1537,49223.15,2,0,6,6,2,0.000509923,25.1,649.5,108.25
30,30-49,7942,Impulsive,Regular,16,90,35,67052.9183,67052.92,,0,17,17,,0.00144811,97.1,1798.09,105.77
20,18-29,7943,Impulsive,Regular,14,80,24,51647.0081,51647.01,,0,14,14,,0.001680639,86.8,1507.66,107.69
20,18-29,7943,Impulsive,Regular,16,90,25,57174.6585,57174.66,,0,17,17,,0.001630093,93.2,1428.17,84.01
20,18-29,7943,Standard,Regular,18,20,28,47894.022,47894.02,2,0,19,19,2,0.000471875,22.6,2275.25,119.75
30,30-49,7944,Impulsive,Occasional,2,80,34,48914.4209,48914.42,,0,2,2,,0.001825637,89.3,203.86,101.93
40,30-49,7944,Standard,Occasional,4,70,42,67448.493,67448.49,2,0,5,5,2,0.00108972,73.5,512.8,102.56
40,30-49,7945,Standard,Fanatic,20,20,47,54197.6417,54197.64,2,0,21,21,2,0.000407767,22.1,2329.74,110.94
20,18-29,7947,Standard,Regular,14,70,26,60105.7691,60105.77,2,0,14,14,2,0.001289394,77.5,1544.06,110.29
50,50-64,7947,Standard,Occasional,2,70,50,53695.5067,53695.51,2,0,2,2,2,0.001474984,79.2,165.08,82.54
30,30-49,7948,Standard,Regular,12,20,34,54239.8668,54239.87,2,0,13,13,2,0.000381638,20.7,1197.95,92.15
20,18-29,7949,Standard,Occasional,4,10,21,39844.8092,39844.81,2,0,4,4,2,0.000489399,19.5,437.84,109.46
30,30-49,7949,Standard,Occasional,4,10,31,42259.0322,42259.03,2,0,4,4,2,0.000250834,10.6,442.8,110.7
40,30-49,7949,Standard,Occasional,8,50,40,64803.51,64803.51,2,0,8,8,2,0.000777736,50.4,779.2,97.4
30,30-49,7952,Standard,Fanatic,28,10,35,45578.5231,45578.52,2,0,28,28,2,0.00023476,10.7,2322.04,82.93
20,18-29,7953,Standard,Occasional,0,50,29,66104.5222,66104.52,2,0,0,0,2,0.000763942,50.5,0,107.11
20,18-29,7957,Impulsive,Regular,18,80,24,32409.5623,32409.56,,0,18,18,,0.002712163,87.9,2070.54,115.03
30,30-49,7957,Standard,Occasional,2,0,39,55389.2554,55389.26,2,0,3,3,2,4.15E-05,2.3,350.55,116.85
30,30-49,7957,Impulsive,Occasional,4,80,39,43232.3973,43232.4,,0,5,5,,0.002040137,88.2,541.6,108.32
20,18-29,7960,Impulsive,Occasional,0,90,27,57054.2856,57054.29,,0,0,0,,0.001628274,92.9,0,114.36
40,30-49,7960,Impulsive,Regular,16,90,46,41487.6151,41487.62,,0,16,16,,0.002183784,90.6,1647.36,102.96
40,30-49,7961,Standard,Fanatic,22,10,45,67780.7877,67780.79,2,0,22,22,2,0.00021245,14.4,1866.26,84.83
30,30-49,7963,Impulsive,Fanatic,22,80,31,49987.9196,49987.92,,0,23,23,,0.001746422,87.3,1859.78,80.86
30,30-49,7963,Standard,Regular,14,20,33,64672.3455,64672.35,2,0,15,15,2,0.000343269,22.2,1256.4,83.76
40,30-49,7963,Standard,Occasional,2,70,40,41961.6891,41961.69,2,0,3,3,2,0.001894585,79.5,300.57,100.19
40,30-49,7964,Standard,Occasional,6,0,45,60518.9085,60518.91,2,0,7,7,2,6.11E-05,3.7,738.71,105.53
30,30-49,7965,Impulsive,Fanatic,20,90,31,55217.6334,55217.63,,0,21,21,,0.001633536,90.2,1975.47,94.07
30,30-49,7966,Standard,Regular,14,30,39,30311.9748,30311.97,2,0,14,14,2,0.001035894,31.4,1130.5,80.75
30,30-49,7966,Standard,Regular,18,40,32,36670.2081,36670.21,2,0,19,19,2,0.001145344,42,1781.82,93.78
30,30-49,7967,Impulsive,Fanatic,24,80,34,37448.3239,37448.32,,0,24,24,,0.002379279,89.1,2409.6,100.4
40,30-49,7968,Standard,Occasional,6,20,41,32634.4289,32634.43,2,0,7,7,2,0.000704777,23,763.98,109.14
40,30-49,7970,Standard,Regular,10,70,43,62852.3278,62852.33,2,0,11,11,2,0.001244186,78.2,939.51,85.41
30,30-49,7971,Standard,Fanatic,28,10,35,62449.6827,62449.68,2,0,28,28,2,0.000299441,18.7,2675.4,95.55
50,50-64,7971,Standard,Regular,16,30,53,62295.9123,62295.91,2,0,16,16,2,0.000548993,34.2,1702.72,106.42
30,30-49,7972,Standard,Occasional,6,50,30,42513.9985,42514,2,0,6,6,2,0.001298396,55.2,654.96,109.16
40,30-49,7973,Standard,Regular,16,50,47,49059.3464,49059.35,2,0,17,17,2,0.001167973,57.3,1816.96,106.88
50,50-64,7974,Standard,Fanatic,20,20,59,46729.2043,46729.2,2,0,21,21,2,0.000556397,26,1765.89,84.09
30,30-49,7975,Standard,Occasional,6,10,33,58082.3742,58082.37,2,0,7,7,2,0.000287523,16.7,559.51,79.93
20,18-29,7976,Standard,Occasional,8,30,22,28635.4987,28635.5,2,0,9,9,2,0.001222259,35,740.61,82.29
30,30-49,7976,Standard,Fanatic,22,20,32,51922.8575,51922.86,2,0,23,23,2,0.000568151,29.5,2390.85,103.95
20,18-29,7979,Impulsive,Regular,12,80,21,66268.7718,66268.77,,0,12,12,,0.001282655,85,1336.8,111.4
40,30-49,7979,Impulsive,Regular,10,80,47,52214.8034,52214.8,,0,11,11,,0.001543624,80.6,767.91,69.81
20,18-29,7980,Standard,Occasional,2,50,28,65266.5166,65266.52,2,0,2,2,2,0.000790604,51.6,231.72,115.86
30,30-49,7980,Standard,Occasional,4,0,37,40237.2455,40237.25,2,0,4,4,2,0.000144145,5.8,348.48,87.12
30,30-49,7980,Standard,Occasional,4,70,33,39407.4177,39407.42,2,0,5,5,2,0.001994548,78.6,548.25,109.65
50,50-64,7980,Impulsive,Occasional,2,90,54,48662.7633,48662.76,,0,2,2,,0.001974816,96.1,165.08,82.54
20,18-29,7981,Potential,Fanatic,20,10,21,73979.6471,73979.65,,0,21,21,,0.000251421,18.6,2424.45,115.45
20,18-29,7981,Standard,Fanatic,22,40,24,55343.9385,55343.94,2,0,23,23,2,0.000751663,41.6,2599.92,113.04
30,30-49,7981,Standard,Occasional,4,20,39,59447.89,59447.89,2,0,5,5,2,0.000491186,29.2,433.7,86.74
40,30-49,7981,Standard,Occasional,6,40,41,48956.8966,48956.9,2,0,6,6,2,0.000870153,42.6,527.46,87.91
40,30-49,7981,Standard,Occasional,6,30,45,16676.8435,16676.84,2,0,6,6,2,0.001900839,31.7,681.18,113.53
20,18-29,7982,Standard,Occasional,8,20,28,66082.7902,66082.79,2,0,8,8,2,0.000352588,23.3,1018.4,127.3
50,50-64,7982,Standard,Occasional,4,60,51,69074.2078,69074.21,2,0,5,5,2,0.000978658,67.6,654.8,130.96
50,50-64,7984,Impulsive,Occasional,2,90,59,22730.2551,22730.26,,0,3,3,,0.004065067,92.4,292.95,97.65
20,18-29,7985,Impulsive,Fanatic,24,90,29,50663.6095,50663.61,,0,24,24,,0.001910642,96.8,2944.32,122.68
20,18-29,7985,Standard,Fanatic,24,0,26,34640.7058,34640.71,2,0,25,25,2,0.000204961,7.1,2001.75,80.07
30,30-49,7985,Standard,Occasional,8,50,37,43926.4707,43926.47,2,0,8,8,2,0.001183796,52,831.68,103.96
30,30-49,7986,Impulsive,Regular,14,90,38,63389.1869,63389.19,,0,14,14,,0.001512876,95.9,1628.06,116.29
30,30-49,7986,Standard,Occasional,0,50,31,56199.4052,56199.41,2,0,1,1,2,0.001016025,57.1,89.01,89.01
20,18-29,7988,Standard,Fanatic,24,20,21,66042.6926,66042.69,2,0,25,25,2,0.000307377,20.3,1427,57.08
30,30-49,7989,Platinum,Fanatic,26,80,36,73608.2303,73608.23,,1,27,27,,0.001205028,88.7,2746.71,101.73
40,30-49,7990,Standard,Occasional,4,10,42,64185.1227,64185.12,2,0,4,4,2,0.000179169,11.5,373.2,93.3
20,18-29,7991,Standard,Regular,14,50,20,31874.0639,31874.06,2,0,15,15,2,0.001791425,57.1,1335.15,89.01
30,30-49,7992,Standard,Regular,16,20,37,45327.9032,45327.9,2,0,16,16,2,0.000476528,21.6,1691.04,105.69
50,50-64,7993,Impulsive,Regular,12,80,52,60059.7478,60059.75,,0,12,12,,0.001461878,87.8,1444.68,120.39
50,50-64,7993,Impulsive,Regular,14,80,52,67365.4876,67365.49,,0,15,15,,0.001233569,83.1,1457.25,97.15
30,30-49,7995,Standard,Fanatic,28,10,34,21556.2646,21556.26,2,0,29,29,2,0.000691214,14.9,3405.18,117.42
30,30-49,7996,Standard,Regular,12,0,33,37947.5655,37947.57,2,0,13,13,2,5.80E-05,2.2,1435.72,110.44
30,30-49,7996,Standard,Fanatic,24,10,30,56929.2113,56929.21,2,0,24,24,2,0.000223084,12.7,2377.44,99.06
30,30-49,7996,Standard,Regular,12,40,39,35502.3542,35502.35,2,0,13,13,2,0.001301322,46.2,1070.42,82.34
30,30-49,7997,Impulsive,Occasional,8,90,35,62170.3474,62170.35,,0,8,8,,0.001597224,99.3,816.32,102.04
30,30-49,7998,Standard,Fanatic,26,30,34,58414.6328,58414.63,2,0,27,27,2,0.000573486,33.5,2869.56,106.28
30,30-49,7998,Standard,Occasional,0,20,37,35293.1586,35293.16,2,0,0,0,2,0.000745187,26.3,0,128.83
40,30-49,7998,Standard,Regular,16,10,42,53633.58,53633.58,2,0,17,17,2,0.000305779,16.4,1738.25,102.25
50,50-64,7998,Standard,Occasional,6,60,55,22790.8637,22790.86,2,0,6,6,2,0.002838857,64.7,626.7,104.45
20,18-29,7999,Impulsive,Occasional,0,90,28,48389.8855,48389.89,,0,0,0,,0.001870226,90.5,0,102.03
20,18-29,7999,Standard,Occasional,4,30,27,55333.229,55333.23,2,0,5,5,2,0.00060723,33.6,458.8,91.76
30,30-49,7999,Standard,Fanatic,26,30,37,59077.6951,59077.7,2,0,26,26,2,0.000638143,37.7,3302,127
30,30-49,7999,Standard,Regular,12,10,37,42812.7618,42812.76,2,0,12,12,2,0.000371385,15.9,1023.6,85.3
50,50-64,7999,Standard,Occasional,4,70,50,50515.1739,50515.17,2,0,4,4,2,0.001476784,74.6,433.16,108.29
20,18-29,8000,Standard,Occasional,0,30,20,37461.7466,37461.75,2,0,0,0,2,0.00091827,34.4,0,108.35
30,30-49,8000,Standard,Regular,10,70,30,50078.3777,50078.38,2,0,10,10,2,0.001531599,76.7,1252.8,125.28
30,30-49,8001,Standard,Occasional,2,20,39,56969.6092,56969.61,2,0,2,2,2,0.000477448,27.2,180.64,90.32
20,18-29,8002,Impulsive,Occasional,4,90,26,64963.3384,64963.34,,0,4,4,,0.001531633,99.5,447.96,111.99
30,30-49,8002,Standard,Regular,14,0,39,40041.928,40041.93,2,0,15,15,2,0.000107387,4.3,1587.15,105.81
30,30-49,8002,Standard,Fanatic,28,60,35,64349.2625,64349.26,2,0,28,28,2,0.000938628,60.4,3665.76,130.92
40,30-49,8002,Impulsive,Fanatic,28,80,42,58945.6327,58945.63,,0,28,28,,0.001396202,82.3,2541.56,90.77
40,30-49,8002,Standard,Regular,12,40,42,48752.7658,48752.77,2,0,12,12,2,0.000994815,48.5,1036.92,86.41
30,30-49,8003,Platinum,Regular,18,90,32,73384.213,73384.21,,1,18,18,,0.001231873,90.4,2080.26,115.57
30,30-49,8004,Impulsive,Fanatic,20,80,34,33454.2981,33454.3,,0,21,21,,0.002570671,86,2621.22,124.82
30,30-49,8004,Standard,Occasional,8,0,34,55057.6011,55057.6,2,0,8,8,2,0.000152567,8.4,815.6,101.95
30,30-49,8005,Standard,Fanatic,22,20,39,55301.9738,55301.97,2,0,23,23,2,0.000533435,29.5,2390.85,103.95
30,30-49,8006,Impulsive,Regular,16,80,38,35786.5036,35786.5,,0,17,17,,0.002442262,87.4,1686.4,99.2
30,30-49,8008,Standard,Occasional,2,20,35,45822.2264,45822.23,2,0,2,2,2,0.000560863,25.7,179.18,89.59
30,30-49,8009,Standard,Regular,10,40,37,28453.284,28453.28,2,0,11,11,2,0.001455017,41.4,1001.22,91.02
40,30-49,8009,Standard,Regular,16,30,43,64203.5704,64203.57,2,0,16,16,2,0.00058408,37.5,1241.12,77.57
30,30-49,8010,Standard,Regular,10,60,33,45386.5801,45386.58,2,0,10,10,2,0.001335196,60.6,674.1,67.41
20,18-29,8011,Standard,Regular,16,10,29,59348.2244,59348.22,2,0,16,16,2,0.000283075,16.8,2258.72,141.17
30,30-49,8011,Standard,Occasional,2,20,31,42147.8673,42147.87,2,0,3,3,2,0.000595522,25.1,324.75,108.25
40,30-49,8011,Standard,Fanatic,26,70,45,41718.3869,41718.39,2,0,27,27,2,0.001840915,76.8,2701.62,100.06
40,30-49,8011,Standard,Occasional,4,10,42,22881.6288,22881.63,2,0,5,5,2,0.000537549,12.3,593.55,118.71
30,30-49,8012,Standard,Occasional,6,60,39,70020.8333,70020.83,2,0,7,7,2,0.000919726,64.4,865.34,123.62
20,18-29,8013,Impulsive,Regular,18,80,22,57913.0262,57913.03,,0,18,18,,0.001503979,87.1,1615.68,89.76
40,30-49,8013,Standard,Regular,18,0,49,69981.3125,69981.31,2,0,19,19,2,2.72E-05,1.9,1559.9,82.1
50,50-64,8014,Standard,Occasional,4,40,52,24120.7837,24120.78,2,0,5,5,2,0.001828299,44.1,552.9,110.58
40,30-49,8016,Standard,Fanatic,28,30,45,32966.8974,32966.9,2,0,28,28,2,0.000910004,30,2805.6,100.2
40,30-49,8016,Standard,Regular,12,50,46,47357.0767,47357.08,2,0,13,13,2,0.001184617,56.1,1369.29,105.33
20,18-29,8018,Standard,Regular,12,70,28,54176.3011,54176.3,2,0,13,13,2,0.001373294,74.4,1241.76,95.52
30,30-49,8022,Impulsive,Occasional,8,80,34,17637.007,17637.01,,0,9,9,,0.005091567,89.8,995.58,110.62
50,50-64,8022,Standard,Regular,12,20,51,27810.4108,27810.41,2,0,13,13,2,0.000855795,23.8,1598.74,122.98
30,30-49,8023,Standard,Regular,18,30,34,34998.9748,34998.97,2,0,19,19,2,0.000925741,32.4,2080.88,109.52
30,30-49,8024,Impulsive,Occasional,8,90,34,57067.9745,57067.97,,0,8,8,,0.001661177,94.8,784.64,98.08
30,30-49,8024,Potential,Regular,10,20,38,72582.9778,72582.98,,0,11,11,,0.00029208,21.2,1277.76,116.16
30,30-49,8025,Standard,Fanatic,24,40,30,57089.6047,57089.6,2,0,25,25,2,0.000765463,43.7,2532.25,101.29
40,30-49,8026,Impulsive,Regular,18,90,40,44762.3705,44762.37,,0,18,18,,0.002225083,99.6,1684.08,93.56
20,18-29,8027,Standard,Fanatic,24,10,27,56118.4078,56118.41,2,0,24,24,2,0.000199578,11.2,2627.04,109.46
30,30-49,8027,Impulsive,Occasional,0,90,34,53152.31,53152.31,,0,1,1,,0.001725231,91.7,92.33,92.33
30,30-49,8027,Platinum,Occasional,0,90,34,74867.8855,74867.89,,1,0,0,,0.001279587,95.8,0,113.03
40,30-49,8028,Impulsive,Fanatic,24,80,43,42579.711,42579.71,,0,24,24,,0.002019741,86,2995.68,124.82
20,18-29,8029,Impulsive,Regular,12,80,22,33526.3395,33526.34,,0,13,13,,0.002612871,87.6,1418.82,109.14
30,30-49,8031,Standard,Occasional,0,70,30,51945.4725,51945.47,2,0,1,1,2,0.001516975,78.8,126.5,126.5
30,30-49,8031,Standard,Regular,18,50,35,62229.6171,62229.62,2,0,18,18,2,0.000832401,51.8,1718.82,95.49
20,18-29,8032,Standard,Fanatic,26,50,25,27622.9778,27622.98,2,0,27,27,2,0.0020816,57.5,3012.66,111.58
30,30-49,8032,Standard,Occasional,6,40,37,42466.6685,42466.67,2,0,7,7,2,0.001139717,48.4,626.01,89.43
30,30-49,8032,Standard,Regular,10,10,33,42051.7232,42051.72,2,0,11,11,2,0.000382862,16.1,1116.39,101.49
30,30-49,8034,Impulsive,Occasional,8,80,32,35544.9138,35544.91,,0,8,8,,0.002380087,84.6,1017.04,127.13
20,18-29,8035,Standard,Regular,10,50,24,41167.2602,41167.26,2,0,10,10,2,0.001214557,50,994.4,99.44
30,30-49,8035,Standard,Fanatic,24,40,31,46813.538,46813.54,2,0,25,25,2,0.001018936,47.7,2661.25,106.45
20,18-29,8036,Standard,Fanatic,24,0,25,30661.755,30661.76,2,0,24,24,2,0.00028048,8.6,2004.24,83.51
30,30-49,8036,Standard,Occasional,8,20,31,50446.8002,50446.8,2,0,8,8,2,0.000560987,28.3,795.68,99.46
40,30-49,8036,Standard,Occasional,4,50,43,61499.2712,61499.27,2,0,5,5,2,0.000817896,50.3,550.4,110.08
30,30-49,8037,Standard,Occasional,0,50,32,46795.7584,46795.76,2,0,0,0,2,0.001247976,58.4,0,102.34
30,30-49,8039,Standard,Fanatic,24,30,31,33453.2275,33453.23,2,0,25,25,2,0.001097054,36.7,2146.25,85.85
20,18-29,8041,Standard,Occasional,6,40,28,56576.1408,56576.14,2,0,7,7,2,0.00088023,49.8,735.91,105.13
40,30-49,8041,Standard,Occasional,2,40,41,41912.8634,41912.86,2,0,2,2,2,0.001092743,45.8,228.98,114.49
50,50-64,8041,Impulsive,Fanatic,22,90,56,40938.3915,40938.39,,0,23,23,,0.002313232,94.7,2854.99,124.13
40,30-49,8042,Standard,Occasional,6,30,44,58359.4531,58359.45,2,0,6,6,2,0.000544899,31.8,681.24,113.54
30,30-49,8043,Standard,Regular,14,40,37,55531.7944,55531.79,2,0,14,14,2,0.000824753,45.8,1602.86,114.49
40,30-49,8043,Standard,Occasional,6,40,43,57382.3037,57382.3,2,0,6,6,2,0.000697079,40,615.78,102.63
30,30-49,8044,Standard,Occasional,0,40,39,48792.3473,48792.35,2,0,0,0,2,0.000899731,43.9,0,139.77
20,18-29,8045,Standard,Occasional,4,40,22,16234.8462,16234.85,2,0,4,4,2,0.002950444,47.9,345.6,86.4
30,30-49,8045,Standard,Regular,10,50,30,83127.5138,83127.51,2,0,10,10,2,0.000635169,52.8,1182,118.2
40,30-49,8052,Standard,Occasional,8,0,43,20472.3316,20472.33,2,0,9,9,2,0.000429848,8.8,983.61,109.29
30,30-49,8054,Standard,Occasional,8,50,37,45954.8218,45954.82,2,0,9,9,2,0.001131546,52,935.64,103.96
20,18-29,8055,Standard,Fanatic,28,20,29,47715.6918,47715.69,2,0,29,29,2,0.000563756,26.9,3085.02,106.38
50,50-64,8056,Standard,Occasional,6,0,50,61209.2083,61209.21,2,0,6,6,2,5.55E-05,3.4,396.36,66.06
30,30-49,8057,Standard,Fanatic,20,30,34,30604.9851,30604.99,2,0,21,21,2,0.001248163,38.2,2228.73,106.13
30,30-49,8058,Standard,Occasional,8,10,30,16281.4762,16281.48,2,0,9,9,2,0.000853731,13.9,914.58,101.62
40,30-49,8059,Standard,Fanatic,26,20,46,49809.9208,49809.92,2,0,27,27,2,0.000455733,22.7,3011.31,111.53
30,30-49,8060,Standard,Regular,10,0,34,40798.2485,40798.25,2,0,10,10,2,0.000164223,6.7,1312,131.2
30,30-49,8060,Potential,Regular,16,0,34,70297.3746,70297.37,,0,17,17,,3.98E-05,2.8,1368.16,80.48
30,30-49,8062,Standard,Occasional,2,60,36,42950.9122,42950.91,2,0,2,2,2,0.001473775,63.3,156.12,78.06
40,30-49,8062,Impulsive,Fanatic,20,80,41,53364.0461,53364.05,,0,20,20,,0.001568472,83.7,2454,122.7
40,30-49,8062,Impulsive,Occasional,6,90,46,59105.6103,59105.61,,0,7,7,,0.0016682,98.6,695.87,99.41
40,30-49,8062,Standard,Regular,10,10,41,54830.1444,54830.14,2,0,11,11,2,0.000202443,11.1,1173.04,106.64
20,18-29,8063,Standard,Occasional,2,70,24,45812.9925,45812.99,2,0,3,3,2,0.001724402,79,354.06,118.02
20,18-29,8064,Standard,Fanatic,22,40,26,44920.9549,44920.95,2,0,23,23,2,0.000923845,41.5,2086.33,90.71
30,30-49,8064,Standard,Occasional,0,70,34,62808.9527,62808.95,2,0,0,0,2,0.001267335,79.6,0,96.18
30,30-49,8065,Standard,Regular,16,40,38,46008.193,46008.19,2,0,17,17,2,0.000971566,44.7,1628.09,95.77
20,18-29,8067,Potential,Occasional,8,20,25,71612.459,71612.46,,0,8,8,,0.00037284,26.7,1011.68,126.46
20,18-29,8069,Standard,Occasional,0,40,23,32678.5273,32678.53,2,0,1,1,2,0.001276067,41.7,90.66,90.66
30,30-49,8069,Standard,Occasional,2,20,36,59904.1165,59904.12,2,0,2,2,2,0.000482438,28.9,184.54,92.27
40,30-49,8069,Standard,Fanatic,22,10,41,56780.5726,56780.57,2,0,22,22,2,0.000216623,12.3,2611.62,118.71
40,30-49,8069,Standard,Fanatic,24,50,47,70362.5858,70362.59,2,0,24,24,2,0.000797299,56.1,2527.92,105.33
40,30-49,8069,Standard,Regular,14,70,45,32258.9697,32258.97,2,0,15,15,2,0.002396233,77.3,1410.9,94.06
40,30-49,8071,Standard,Occasional,8,50,49,53827.6238,53827.62,2,0,9,9,2,0.000932607,50.2,966.96,107.44
40,30-49,8072,Standard,Fanatic,22,60,46,67089.1167,67089.12,2,0,23,23,2,0.000970351,65.1,1981.91,86.17
30,30-49,8073,Standard,Fanatic,20,60,33,44667.3582,44667.36,2,0,21,21,2,0.001446246,64.6,2712.99,129.19
30,30-49,8074,Standard,Occasional,8,20,39,58379.4938,58379.49,2,0,8,8,2,0.000385409,22.5,782.56,97.82
40,30-49,8076,Impulsive,Regular,12,80,44,39291.6309,39291.63,,0,13,13,,0.00214295,84.2,1327.56,102.12
30,30-49,8079,Standard,Occasional,8,20,33,24603.7013,24603.7,2,0,9,9,2,0.001003914,24.7,1012.32,112.48
20,18-29,8080,Standard,Regular,14,30,22,56412.8757,56412.88,2,0,15,15,2,0.000600927,33.9,1426.95,95.13
40,30-49,8080,Standard,Occasional,8,30,40,46110.0928,46110.09,2,0,8,8,2,0.000700497,32.3,890.88,111.36
30,30-49,8081,Platinum,Fanatic,24,70,34,79840.3613,79840.36,,1,25,25,,0.000950647,75.9,2478.75,99.15
30,30-49,8081,Standard,Regular,16,70,32,29028.7678,29028.77,2,0,17,17,2,0.002655986,77.1,2072.98,121.94
20,18-29,8082,Standard,Regular,12,60,29,62225.2733,62225.27,2,0,12,12,2,0.000988344,61.5,1304.64,108.72
30,30-49,8082,Potential,Regular,12,30,34,72998.6683,72998.67,,0,13,13,,0.000535626,39.1,1126.45,86.65
40,30-49,8082,Standard,Regular,12,60,41,66156.343,66156.34,2,0,13,13,2,0.000959847,63.5,1480.31,113.87
30,30-49,8083,Standard,Fanatic,26,30,33,56265.8362,56265.84,2,0,26,26,2,0.000575838,32.4,2847.52,109.52
30,30-49,8083,Standard,Occasional,6,30,39,54893.4307,54893.43,2,0,6,6,2,0.000633956,34.8,605.04,100.84
30,30-49,8083,Impulsive,Regular,12,80,36,54723.9039,54723.9,,0,12,12,,0.001613554,88.3,1428.36,119.03
50,50-64,8083,Impulsive,Occasional,0,80,58,59182.2313,59182.23,,0,0,0,,0.001405827,83.2,0,114.87
30,30-49,8084,Impulsive,Occasional,8,80,30,48780.8737,48780.87,,0,9,9,,0.001648187,80.4,1077.84,119.76
10,18-29,8086,Standard,Regular,16,60,18,55267.5767,55267.58,2,0,16,16,2,0.001100103,60.8,1690.08,105.63
20,18-29,8086,Standard,Fanatic,26,0,25,61532.8701,61532.87,2,0,26,26,2,0.000102384,6.3,2121.08,81.58
30,30-49,8088,Standard,Fanatic,28,30,34,34516.563,34516.56,2,0,28,28,2,0.000869148,30,2805.6,100.2
40,30-49,8088,Standard,Fanatic,26,20,48,52546.6711,52546.67,2,0,26,26,2,0.000420578,22.1,2884.44,110.94
30,30-49,8090,Standard,Occasional,2,20,35,54174.5608,54174.56,2,0,2,2,2,0.000467009,25.3,179.1,89.55
30,30-49,8091,Standard,Fanatic,26,50,32,30629.3038,30629.3,2,0,26,26,2,0.001913201,58.6,2598.44,99.94
30,30-49,8094,Standard,Fanatic,20,70,39,23991.7435,23991.74,2,0,20,20,2,0.003084394,74,2011,100.55
20,18-29,8095,Standard,Fanatic,28,20,25,42471.878,42471.88,2,0,28,28,2,0.000692223,29.4,2507.12,89.54
30,30-49,8096,Impulsive,Fanatic,28,80,34,43778.6589,43778.66,,0,29,29,,0.001975849,86.5,4019.69,138.61
30,30-49,8096,Standard,Regular,10,50,37,74654.4703,74654.47,2,0,10,10,2,0.000744765,55.6,898,89.8
60,50-64,8097,Standard,Fanatic,26,60,60,47775.9872,47775.99,2,0,26,26,2,0.001366795,65.3,3649.36,140.36
60,50-64,8097,Standard,Fanatic,26,60,60,47775.9872,47775.99,2,0,26,26,2,0.001366795,65.3,3649.36,140.36
20,18-29,8098,Impulsive,Regular,18,80,24,47097.2344,47097.23,,0,18,18,,0.001770805,83.4,1988.28,110.46
40,30-49,8098,Standard,Regular,10,0,43,51033.8104,51033.81,2,0,10,10,2,0.000123448,6.3,815.8,81.58
10,18-29,8099,Impulsive,Fanatic,20,80,19,53684.7519,53684.75,,0,20,20,,0.001596356,85.7,2118,105.9
20,18-29,8099,Standard,Regular,16,0,22,55942.4779,55942.48,2,0,16,16,2,0.000135854,7.6,2003.2,125.2
30,30-49,8099,Impulsive,Fanatic,22,90,35,64059.0058,64059.01,,0,23,23,,0.001475202,94.5,2604.98,113.26
30,30-49,8099,Standard,Regular,10,30,37,44520.4464,44520.45,2,0,10,10,2,0.000712032,31.7,1135.3,113.53
40,30-49,8099,Standard,Regular,18,70,43,37470.4677,37470.47,2,0,19,19,2,0.002097652,78.6,2083.35,109.65
30,30-49,8101,Standard,Regular,14,50,34,37377.542,37377.54,2,0,15,15,2,0.001369807,51.2,1517.7,101.18
30,30-49,8102,Standard,Fanatic,20,0,34,67400.0825,67400.08,2,0,21,21,2,9.50E-05,6.4,2605.68,124.08
